treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
0.00,35.00,15.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,21.00,14.00,0.00,0.00,1.00,0.00,14962.92,25243.55,25564.67
0.00,51.00,13.00,0.00,0.00,1.00,0.00,14569.11,20171.56,21664.95
0.00,19.00,12.00,1.00,0.00,0.00,0.00,3285.69,8436.00,7693.05
0.00,37.00,12.00,1.00,0.00,1.00,0.00,20586.02,22901.81,25564.67
0.00,44.00,12.00,1.00,0.00,1.00,0.00,13434.69,12100.79,14520.14
0.00,44.00,12.00,0.00,0.00,1.00,0.00,23487.69,22561.65,25564.67
0.00,19.00,12.00,0.00,0.00,0.00,0.00,1175.56,0.00,10562.79
0.00,33.00,12.00,0.00,0.00,1.00,0.00,17876.35,19652.37,66.50
0.00,31.00,12.00,0.00,0.00,1.00,0.00,11585.14,7109.37,6110.40
0.00,34.00,12.00,0.00,0.00,1.00,0.00,23417.16,22563.44,25564.67
0.00,37.00,12.00,0.00,0.00,1.00,0.00,20143.22,20377.45,23911.09
0.00,48.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,41.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,17.00,0.00,0.00,1.00,0.00,19557.40,21317.37,25564.67
0.00,37.00,15.00,0.00,0.00,0.00,0.00,6283.37,1199.52,0.00
0.00,42.00,12.00,0.00,0.00,1.00,0.00,20907.34,16617.77,20598.03
0.00,18.00,12.00,0.00,0.00,0.00,0.00,4167.36,9180.77,13617.25
0.00,26.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,20.00,11.00,0.00,0.00,1.00,1.00,12368.85,21709.45,23689.43
0.00,35.00,7.00,0.00,0.00,1.00,1.00,5983.60,5992.21,8795.43
0.00,26.00,16.00,0.00,0.00,0.00,0.00,3669.71,4373.76,0.00
0.00,25.00,16.00,0.00,0.00,1.00,0.00,10004.02,7934.71,22962.39
0.00,31.00,18.00,0.00,0.00,1.00,0.00,16007.21,17179.94,0.00
0.00,50.00,11.00,0.00,0.00,0.00,1.00,3283.73,0.00,0.00
0.00,49.00,12.00,0.00,0.00,1.00,0.00,20944.56,19290.73,20001.03
0.00,19.00,12.00,0.00,0.00,0.00,0.00,6865.27,9565.69,10902.67
0.00,18.00,10.00,0.00,0.00,0.00,1.00,2864.45,1858.36,11477.50
0.00,54.00,5.00,1.00,0.00,1.00,1.00,0.00,0.00,701.92
0.00,16.00,10.00,1.00,0.00,0.00,1.00,313.48,811.02,0.00
0.00,47.00,6.00,0.00,0.00,1.00,1.00,25862.32,25243.55,0.00
0.00,29.00,14.00,0.00,0.00,0.00,0.00,13505.23,6400.40,8798.38
0.00,30.00,12.00,0.00,0.00,1.00,0.00,14110.64,15314.42,14763.97
0.00,35.00,12.00,0.00,0.00,1.00,0.00,23571.94,20841.15,24618.92
0.00,22.00,10.00,0.00,0.00,1.00,1.00,14253.67,13162.45,18122.84
0.00,25.00,12.00,1.00,0.00,1.00,0.00,4347.61,205.89,20305.44
0.00,24.00,10.00,0.00,0.00,1.00,1.00,4778.65,3902.90,5987.75
0.00,48.00,11.00,0.00,0.00,1.00,1.00,14896.31,11470.60,19451.31
0.00,30.00,5.00,0.00,1.00,1.00,1.00,16930.02,11361.39,16207.71
0.00,45.00,5.00,1.00,0.00,1.00,1.00,13060.47,14648.42,17219.95
0.00,25.00,9.00,0.00,1.00,0.00,1.00,5460.48,10589.76,7539.36
0.00,32.00,12.00,0.00,0.00,1.00,0.00,25862.32,8811.97,20881.75
0.00,37.00,13.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,39.00,14.00,0.00,0.00,1.00,0.00,20825.05,16716.24,18502.61
0.00,24.00,11.00,1.00,0.00,0.00,1.00,9026.34,0.00,3437.19
0.00,18.00,11.00,1.00,0.00,0.00,1.00,2821.34,136.06,4737.59
0.00,32.00,16.00,0.00,0.00,1.00,0.00,7690.12,8235.48,4436.14
0.00,25.00,15.00,0.00,0.00,1.00,0.00,9277.13,9001.74,25564.67
0.00,50.00,10.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,27.00,14.00,0.00,0.00,1.00,0.00,15194.11,16542.58,19418.80
0.00,29.00,9.00,0.00,0.00,1.00,1.00,25862.32,25243.55,24577.55
0.00,48.00,6.00,0.00,0.00,1.00,1.00,5015.72,7084.31,13850.73
0.00,53.00,8.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,33.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,1324.04
0.00,22.00,0.00,0.00,0.00,0.00,1.00,16873.21,9236.27,16216.57
0.00,48.00,12.00,0.00,0.00,1.00,0.00,23638.55,25243.55,24375.10
0.00,23.00,15.00,0.00,0.00,0.00,0.00,5811.19,9506.61,14481.72
0.00,54.00,12.00,0.00,0.00,0.00,0.00,11267.74,13337.90,10341.13
0.00,20.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,11594.24
0.00,25.00,12.00,1.00,0.00,1.00,0.00,14187.05,8702.76,11103.64
0.00,54.00,2.00,1.00,0.00,1.00,1.00,10558.49,11239.65,6227.14
0.00,51.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,39.00,16.00,1.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,26.00,16.00,0.00,0.00,0.00,0.00,16773.28,18141.34,25564.67
0.00,29.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,12426.20
0.00,27.00,7.00,0.00,0.00,0.00,1.00,5864.09,3689.86,12149.87
0.00,41.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,38.00,11.00,0.00,0.00,1.00,1.00,10799.48,6792.48,5172.04
0.00,40.00,12.00,0.00,0.00,1.00,0.00,24808.24,25243.55,25564.67
0.00,27.00,12.00,0.00,0.00,1.00,0.00,15331.26,7345.69,18405.08
0.00,41.00,13.00,0.00,0.00,1.00,0.00,13597.31,13031.76,12922.72
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,19882.81
0.00,37.00,14.00,1.00,0.00,0.00,0.00,20160.86,19475.13,19257.73
0.00,27.00,12.00,1.00,0.00,1.00,0.00,11743.85,12367.55,13179.84
0.00,31.00,16.00,0.00,0.00,1.00,0.00,17267.02,25243.55,13617.25
0.00,38.00,12.00,0.00,0.00,1.00,0.00,21064.08,20499.19,25198.19
0.00,52.00,11.00,1.00,0.00,1.00,1.00,14851.24,13466.81,14755.10
0.00,27.00,16.00,0.00,0.00,0.00,0.00,18916.72,15989.37,25518.86
0.00,42.00,15.00,0.00,1.00,1.00,0.00,25470.47,14320.79,7375.33
0.00,28.00,16.00,0.00,0.00,1.00,0.00,24667.17,25243.55,25564.67
0.00,49.00,9.00,0.00,0.00,1.00,1.00,17513.89,22599.24,19390.73
0.00,22.00,14.00,0.00,0.00,1.00,0.00,10721.11,12091.84,19294.68
0.00,26.00,13.00,0.00,0.00,0.00,0.00,1659.50,12668.32,16398.33
0.00,35.00,12.00,0.00,0.00,0.00,0.00,17472.74,3319.26,8145.23
0.00,37.00,8.00,0.00,0.00,1.00,1.00,25862.32,24543.53,5318.34
0.00,20.00,11.00,0.00,0.00,0.00,1.00,1395.00,1804.65,10391.37
0.00,42.00,9.00,0.00,0.00,1.00,1.00,13791.28,13137.39,15983.09
0.00,17.00,9.00,0.00,0.00,0.00,1.00,1146.17,4520.57,11904.57
0.00,39.00,8.00,0.00,0.00,1.00,1.00,10676.04,9381.29,12913.85
0.00,42.00,12.00,0.00,0.00,1.00,0.00,14700.38,13375.50,19248.87
0.00,30.00,12.00,0.00,0.00,1.00,0.00,2911.47,6540.05,8075.78
0.00,34.00,11.00,0.00,0.00,1.00,1.00,0.00,9680.27,14093.08
0.00,47.00,8.00,0.00,0.00,1.00,1.00,11706.62,13293.15,12384.83
0.00,23.00,11.00,0.00,1.00,0.00,1.00,5319.41,3716.71,13961.56
0.00,33.00,12.00,0.00,1.00,1.00,0.00,11179.58,8113.74,5510.44
0.00,36.00,7.00,0.00,1.00,1.00,1.00,14136.11,14981.42,17978.02
0.00,31.00,18.00,0.00,0.00,1.00,0.00,8183.86,11515.35,10508.11
0.00,34.00,8.00,0.00,1.00,1.00,1.00,17547.19,17643.63,13748.77
0.00,29.00,15.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,33.00,8.00,0.00,0.00,1.00,1.00,12398.24,11151.92,0.00
0.00,24.00,12.00,0.00,0.00,1.00,0.00,5123.48,375.97,12039.04
0.00,19.00,3.00,0.00,0.00,1.00,1.00,0.00,537.10,0.00
0.00,34.00,8.00,0.00,0.00,1.00,1.00,6410.72,12671.90,13772.41
0.00,40.00,8.00,0.00,0.00,1.00,1.00,13728.58,15719.03,13973.38
0.00,39.00,9.00,0.00,0.00,1.00,1.00,18330.90,16750.26,22742.21
0.00,29.00,16.00,0.00,0.00,1.00,0.00,7106.26,5277.87,4430.22
0.00,37.00,8.00,0.00,0.00,1.00,1.00,20554.67,17829.82,4677.01
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,4132.07,6301.03
0.00,35.00,13.00,0.00,0.00,0.00,0.00,3683.42,13323.58,9719.01
0.00,33.00,12.00,0.00,0.00,1.00,0.00,4855.06,7386.87,6160.64
0.00,54.00,5.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,41.00,12.00,0.00,0.00,1.00,0.00,23542.55,22212.53,21740.31
0.00,55.00,11.00,0.00,0.00,1.00,1.00,3107.40,2608.50,3070.72
0.00,30.00,12.00,0.00,0.00,1.00,0.00,5803.35,9635.52,20562.57
0.00,33.00,12.00,0.00,0.00,1.00,0.00,14332.04,11384.66,23136.76
0.00,51.00,8.00,0.00,0.00,1.00,1.00,20221.59,14548.16,6921.67
0.00,55.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
0.00,19.00,11.00,1.00,0.00,0.00,1.00,0.00,0.00,16485.52
0.00,18.00,11.00,1.00,0.00,0.00,1.00,0.00,0.00,7146.29
0.00,43.00,9.00,1.00,0.00,1.00,1.00,11103.16,11728.40,13043.89
0.00,23.00,8.00,1.00,0.00,1.00,1.00,873.83,893.37,3372.17
0.00,37.00,12.00,0.00,1.00,1.00,0.00,4808.04,3403.40,0.00
0.00,53.00,5.00,0.00,1.00,1.00,1.00,19541.73,24287.52,23875.63
0.00,17.00,9.00,0.00,1.00,0.00,1.00,0.00,0.00,7808.31
0.00,25.00,13.00,0.00,0.00,0.00,0.00,12200.35,15237.44,15799.85
0.00,18.00,12.00,0.00,0.00,1.00,0.00,1688.89,82.35,0.00
0.00,54.00,11.00,0.00,1.00,1.00,1.00,0.00,6686.86,8145.23
0.00,40.00,13.00,0.00,0.00,1.00,0.00,22443.40,20440.11,25564.67
0.00,26.00,12.00,0.00,0.00,1.00,0.00,12190.56,13019.23,25564.67
0.00,30.00,10.00,0.00,0.00,1.00,1.00,15691.77,15255.34,0.00
0.00,26.00,14.00,0.00,0.00,1.00,0.00,1171.64,7481.76,16130.86
0.00,20.00,12.00,0.00,0.00,1.00,0.00,9772.82,15853.31,0.00
0.00,35.00,4.00,0.00,1.00,1.00,1.00,15756.42,20200.21,9317.07
0.00,55.00,12.00,0.00,0.00,1.00,0.00,11510.69,12437.37,7542.32
0.00,33.00,12.00,0.00,0.00,1.00,0.00,3191.65,10163.66,1102.38
0.00,46.00,9.00,1.00,0.00,1.00,1.00,9964.83,9508.40,15275.26
0.00,28.00,12.00,1.00,0.00,1.00,0.00,19964.93,12587.76,15952.06
0.00,26.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,10.00,0.00,0.00,0.00,1.00,2080.74,8774.37,25564.67
0.00,55.00,6.00,1.00,0.00,1.00,1.00,12349.26,10833.24,15488.05
0.00,51.00,9.00,1.00,0.00,1.00,1.00,18326.98,17407.31,17225.86
0.00,38.00,12.00,0.00,0.00,1.00,0.00,23658.15,21886.69,19681.84
0.00,22.00,16.00,0.00,0.00,0.00,0.00,2586.23,0.00,0.00
0.00,36.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,54.00,8.00,0.00,0.00,1.00,1.00,7198.35,0.00,6436.98
0.00,47.00,8.00,0.00,0.00,1.00,1.00,10715.23,9535.26,7892.54
0.00,20.00,13.00,0.00,0.00,0.00,0.00,2948.70,2553.00,15545.68
0.00,23.00,11.00,0.00,0.00,1.00,1.00,14104.76,0.00,13264.07
0.00,18.00,8.00,0.00,0.00,0.00,1.00,2699.87,7268.71,4286.89
0.00,24.00,12.00,0.00,0.00,0.00,0.00,13632.58,8586.39,11014.97
0.00,37.00,9.00,0.00,0.00,1.00,1.00,25862.32,21872.37,18480.45
0.00,42.00,10.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,19.00,12.00,0.00,0.00,0.00,0.00,5499.66,7809.39,16503.25
0.00,30.00,12.00,0.00,0.00,1.00,0.00,16109.09,13128.44,13063.10
0.00,26.00,13.00,0.00,0.00,0.00,0.00,10015.77,1818.97,13447.31
0.00,41.00,12.00,0.00,1.00,1.00,0.00,16489.19,14449.69,16803.23
0.00,25.00,14.00,0.00,1.00,1.00,0.00,1622.27,2239.69,1892.97
0.00,29.00,12.00,0.00,0.00,1.00,0.00,19312.49,19691.76,25564.67
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,418.94,6185.76
0.00,48.00,11.00,0.00,0.00,0.00,1.00,25862.32,25243.55,0.00
0.00,19.00,11.00,0.00,0.00,0.00,1.00,7331.58,1033.02,10811.05
0.00,24.00,12.00,0.00,0.00,0.00,0.00,18035.05,22654.74,23486.99
0.00,44.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,39.00,12.00,0.00,0.00,1.00,0.00,25862.32,24663.48,25564.67
0.00,17.00,10.00,0.00,0.00,0.00,1.00,711.21,4239.48,8217.64
0.00,21.00,12.00,0.00,0.00,1.00,0.00,9647.43,13674.48,6971.91
0.00,22.00,15.00,0.00,0.00,1.00,0.00,10799.48,13780.11,7162.54
0.00,34.00,11.00,0.00,0.00,0.00,1.00,11122.76,18798.39,17983.93
0.00,55.00,13.00,1.00,0.00,1.00,0.00,11152.15,13515.15,13946.78
0.00,32.00,12.00,0.00,0.00,1.00,0.00,21062.12,20064.15,22335.84
0.00,32.00,16.00,0.00,0.00,1.00,0.00,18936.31,23687.76,23083.57
0.00,20.00,14.00,0.00,0.00,0.00,0.00,683.78,562.16,9853.48
0.00,19.00,12.00,0.00,0.00,1.00,0.00,2182.62,5268.92,15823.50
0.00,28.00,18.00,0.00,0.00,0.00,0.00,0.00,4176.82,16504.73
0.00,38.00,12.00,0.00,1.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,23.00,13.00,0.00,0.00,0.00,0.00,458.47,438.63,0.00
0.00,29.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,29.00,15.00,0.00,0.00,0.00,0.00,21465.73,17247.97,25564.67
0.00,28.00,12.00,0.00,0.00,1.00,0.00,16301.10,519.19,10481.51
0.00,26.00,13.00,0.00,0.00,0.00,0.00,875.79,10636.31,12766.08
0.00,25.00,13.00,0.00,0.00,0.00,0.00,11996.59,14421.05,14124.11
0.00,32.00,15.00,0.00,0.00,0.00,0.00,489.82,968.56,7684.18
0.00,23.00,13.00,0.00,0.00,0.00,0.00,3242.59,6004.74,5871.01
0.00,33.00,16.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,44.00,7.00,0.00,1.00,1.00,1.00,24923.83,25243.55,25211.49
0.00,19.00,12.00,0.00,0.00,0.00,0.00,3181.85,2194.94,376.82
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,2988.05,0.00
0.00,22.00,11.00,0.00,1.00,1.00,1.00,7627.43,10867.26,0.00
0.00,17.00,11.00,0.00,1.00,0.00,1.00,0.00,1958.61,3870.17
0.00,43.00,6.00,1.00,0.00,1.00,1.00,5815.10,0.00,12970.01
0.00,44.00,9.00,1.00,0.00,0.00,1.00,13761.89,14558.90,17754.88
0.00,55.00,12.00,0.00,0.00,0.00,0.00,15587.93,13803.39,9908.16
0.00,34.00,14.00,0.00,1.00,1.00,0.00,21391.27,25243.55,19254.78
0.00,51.00,16.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,48.00,13.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,27.00,12.00,0.00,0.00,0.00,0.00,160.66,0.00,12174.99
0.00,37.00,16.00,0.00,0.00,0.00,0.00,23938.32,25243.55,0.00
0.00,28.00,16.00,0.00,0.00,0.00,0.00,16340.29,14881.16,19690.71
0.00,27.00,14.00,1.00,0.00,1.00,0.00,25819.22,20973.63,25564.67
0.00,40.00,13.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,52.00,8.00,1.00,0.00,1.00,1.00,5454.60,666.00,0.00
0.00,29.00,16.00,0.00,0.00,0.00,0.00,0.00,8794.07,1362.46
0.00,28.00,18.00,0.00,0.00,0.00,0.00,203.76,0.00,0.00
0.00,19.00,12.00,0.00,0.00,0.00,0.00,4764.94,5698.60,236.44
0.00,36.00,13.00,0.00,0.00,1.00,0.00,21356.01,21439.11,24123.89
0.00,22.00,12.00,1.00,0.00,0.00,0.00,13677.64,3831.29,2522.48
0.00,20.00,14.00,1.00,0.00,0.00,0.00,8767.72,8631.15,6549.28
0.00,54.00,12.00,0.00,0.00,1.00,0.00,24461.45,25243.55,17248.02
0.00,55.00,15.00,0.00,0.00,1.00,0.00,22319.97,25243.55,25564.67
0.00,34.00,14.00,0.00,0.00,1.00,0.00,1929.88,0.00,25564.67
0.00,26.00,14.00,1.00,0.00,0.00,0.00,1753.54,2282.66,18362.23
0.00,30.00,13.00,0.00,0.00,1.00,0.00,25862.32,25243.55,5890.22
0.00,46.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,13.00,0.00,0.00,0.00,0.00,5711.26,2613.87,5986.27
0.00,18.00,12.00,0.00,0.00,0.00,0.00,4312.35,5168.66,2568.29
0.00,18.00,12.00,0.00,0.00,0.00,0.00,2270.79,7624.98,7812.74
0.00,29.00,12.00,0.00,0.00,1.00,0.00,22355.23,24976.79,25564.67
0.00,22.00,12.00,0.00,0.00,1.00,0.00,15072.64,10664.95,25564.67
0.00,29.00,14.00,0.00,0.00,0.00,0.00,9829.64,8767.21,18035.65
0.00,42.00,16.00,0.00,0.00,1.00,0.00,16248.20,16168.40,25564.67
0.00,22.00,18.00,1.00,0.00,0.00,0.00,997.27,12850.94,7500.94
0.00,30.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,2592.39,19174.98
0.00,31.00,16.00,0.00,0.00,1.00,0.00,17241.55,6445.16,15216.15
0.00,26.00,14.00,0.00,0.00,1.00,0.00,462.39,529.94,0.00
0.00,55.00,13.00,0.00,0.00,1.00,0.00,13830.46,12892.11,1587.08
0.00,48.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,13.00,0.00,0.00,0.00,0.00,1326.42,1475.23,6117.79
0.00,35.00,16.00,0.00,1.00,1.00,0.00,25862.32,20923.50,14254.15
0.00,26.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,7236.43
0.00,29.00,12.00,0.00,0.00,0.00,0.00,7839.03,5372.76,0.00
0.00,33.00,12.00,0.00,0.00,1.00,0.00,13614.95,14419.26,8895.91
0.00,31.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,35.00,14.00,0.00,0.00,1.00,0.00,25388.18,25073.47,25564.67
0.00,52.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,28.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,35.00,12.00,0.00,0.00,1.00,0.00,25215.76,25152.24,25564.67
0.00,49.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,43.00,14.00,0.00,0.00,1.00,0.00,25862.32,24437.90,23829.82
0.00,24.00,14.00,0.00,1.00,0.00,0.00,0.00,3007.74,19028.69
0.00,20.00,13.00,1.00,0.00,0.00,0.00,1116.78,420.73,8811.68
0.00,42.00,12.00,0.00,0.00,1.00,0.00,24580.96,24035.08,25564.67
0.00,40.00,14.00,0.00,0.00,1.00,0.00,23033.14,6020.86,21766.91
0.00,23.00,13.00,0.00,0.00,1.00,0.00,23615.04,18750.05,25564.67
0.00,29.00,12.00,0.00,0.00,1.00,0.00,7858.62,7406.57,17361.81
0.00,32.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,21.00,12.00,1.00,0.00,0.00,0.00,8799.07,5791.69,15374.27
0.00,32.00,12.00,0.00,0.00,1.00,0.00,4862.90,7617.82,5928.64
0.00,33.00,14.00,0.00,1.00,1.00,0.00,23327.03,25243.55,23059.92
0.00,23.00,13.00,0.00,0.00,0.00,0.00,10807.32,13013.85,16583.05
0.00,23.00,16.00,0.00,0.00,0.00,0.00,0.00,11472.39,10521.41
0.00,21.00,14.00,0.00,0.00,0.00,0.00,1471.41,10321.21,17205.17
0.00,45.00,18.00,0.00,0.00,1.00,0.00,3644.24,5209.84,0.00
0.00,27.00,17.00,0.00,0.00,0.00,0.00,677.91,0.00,7440.35
0.00,30.00,17.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,35.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,12429.16
0.00,32.00,16.00,0.00,1.00,1.00,0.00,25862.32,4307.52,17457.86
0.00,28.00,12.00,0.00,0.00,1.00,0.00,20327.39,19340.85,24122.41
0.00,26.00,13.00,0.00,0.00,0.00,0.00,10478.16,0.00,18629.70
0.00,28.00,12.00,0.00,0.00,0.00,0.00,3066.25,17120.85,13556.66
0.00,27.00,16.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,23.00,16.00,0.00,0.00,0.00,0.00,5082.34,5959.98,4382.94
0.00,32.00,17.00,0.00,0.00,1.00,0.00,25689.91,25243.55,25564.67
0.00,43.00,12.00,0.00,0.00,1.00,0.00,24747.50,22597.45,12305.03
0.00,17.00,11.00,0.00,0.00,0.00,1.00,197.89,4065.82,14676.78
0.00,19.00,9.00,0.00,0.00,0.00,1.00,952.20,1657.84,2322.99
0.00,20.00,18.00,0.00,0.00,1.00,0.00,19359.52,21014.81,25564.67
0.00,33.00,13.00,0.00,0.00,1.00,0.00,19171.43,13140.97,0.00
0.00,49.00,10.00,0.00,0.00,1.00,1.00,22043.71,18338.27,23089.48
0.00,55.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,39.00,8.00,0.00,0.00,1.00,1.00,21885.01,10161.87,21531.95
0.00,16.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,5073.04
0.00,29.00,12.00,0.00,0.00,0.00,0.00,7219.90,2721.29,886.64
0.00,27.00,16.00,0.00,0.00,1.00,0.00,20817.21,23537.37,25564.67
0.00,34.00,12.00,0.00,0.00,0.00,0.00,23180.09,25001.85,25564.67
0.00,33.00,12.00,0.00,0.00,1.00,0.00,25862.32,19203.00,0.00
0.00,37.00,13.00,0.00,0.00,1.00,0.00,6626.24,18898.65,18950.37
0.00,27.00,15.00,0.00,0.00,0.00,0.00,0.00,857.56,3392.86
0.00,23.00,13.00,0.00,0.00,0.00,0.00,766.07,5861.52,6453.23
0.00,21.00,9.00,0.00,0.00,1.00,1.00,11957.41,14302.89,0.00
0.00,20.00,12.00,0.00,0.00,1.00,0.00,9416.24,8052.87,14375.32
0.00,47.00,7.00,0.00,0.00,0.00,1.00,24437.93,25162.98,25564.67
0.00,42.00,14.00,1.00,0.00,1.00,0.00,17245.47,0.00,1260.50
0.00,33.00,14.00,0.00,1.00,1.00,0.00,0.00,0.00,4323.83
0.00,27.00,16.00,0.00,0.00,1.00,0.00,9839.44,20051.61,4606.07
0.00,38.00,12.00,0.00,0.00,1.00,0.00,8346.48,0.00,0.00
0.00,49.00,14.00,1.00,0.00,1.00,0.00,2660.68,7655.42,9259.44
0.00,30.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,45.00,11.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,52.00,15.00,0.00,0.00,1.00,0.00,4557.26,6753.10,1935.82
0.00,50.00,12.00,0.00,0.00,1.00,0.00,14559.31,11526.10,15931.37
0.00,17.00,10.00,0.00,0.00,0.00,1.00,47.02,4320.05,18003.14
0.00,28.00,12.00,0.00,1.00,1.00,0.00,25862.32,1090.31,21777.26
0.00,22.00,10.00,0.00,0.00,0.00,1.00,3644.24,3279.87,1491.03
0.00,28.00,9.00,0.00,0.00,0.00,1.00,15260.73,7900.69,12999.56
0.00,42.00,12.00,0.00,0.00,1.00,0.00,25862.32,22796.18,11350.42
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,1759.89,6246.35
0.00,41.00,11.00,0.00,0.00,0.00,1.00,25862.32,23555.27,24908.56
0.00,24.00,13.00,0.00,0.00,1.00,0.00,8554.16,12329.95,17406.14
0.00,33.00,17.00,0.00,0.00,1.00,0.00,16271.71,12258.34,9089.50
0.00,29.00,12.00,0.00,0.00,0.00,0.00,18854.02,19222.69,13527.11
0.00,28.00,12.00,0.00,0.00,1.00,0.00,17560.91,16583.76,503.90
0.00,24.00,16.00,0.00,0.00,0.00,0.00,5384.07,5458.69,16853.47
0.00,25.00,14.00,0.00,0.00,0.00,0.00,20425.36,19335.48,25564.67
0.00,23.00,12.00,0.00,0.00,1.00,0.00,11530.29,12500.03,17072.18
0.00,36.00,13.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,25.00,15.00,0.00,1.00,1.00,0.00,15942.55,20468.76,25564.67
0.00,20.00,14.00,0.00,0.00,0.00,0.00,0.00,4593.97,6451.75
0.00,21.00,14.00,0.00,0.00,0.00,0.00,1328.38,1530.73,17041.14
0.00,45.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25298.68
0.00,33.00,15.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,30.00,13.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,37.00,16.00,0.00,1.00,0.00,0.00,0.00,0.00,97.53
0.00,24.00,16.00,0.00,0.00,1.00,0.00,15207.83,15862.26,25564.67
0.00,39.00,12.00,0.00,0.00,1.00,0.00,21971.22,19510.94,25381.43
0.00,55.00,12.00,0.00,0.00,1.00,0.00,15752.51,18798.39,13179.84
0.00,18.00,10.00,0.00,0.00,0.00,1.00,795.46,510.24,8111.24
0.00,38.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,40.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,55.00,12.00,0.00,0.00,1.00,0.00,16173.75,15153.29,4632.67
0.00,18.00,12.00,0.00,0.00,0.00,0.00,2110.13,2535.10,3116.53
0.00,47.00,10.00,0.00,0.00,1.00,1.00,25862.32,25243.55,8191.04
0.00,31.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,35.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,30.00,16.00,0.00,0.00,1.00,0.00,20950.44,25243.55,25564.67
0.00,25.00,16.00,0.00,0.00,1.00,0.00,17455.11,19729.35,25564.67
0.00,32.00,15.00,0.00,0.00,1.00,0.00,18808.96,17187.10,6905.42
