F01,F02,F03,F04,T
3,1,800,1620,1
4,2,0,2540,1
3,1,1170,2110,1
3,1,740,1250,1
3,3,0,1358,1
3,1,570,1570,1
4,2,600,3630,1
3,1,370,1330,1
4,2,0,2940,1
4,2,0,1470,1
2,1,0,1510,0
4,2,0,1780,1
3,1,550,1870,1
3,2,0,3130,1
4,1,880,2390,1
2,1,0,2000,0
2,1,0,1500,0
5,2,0,3490,1
3,3,0,1430,1
4,2,0,2210,1
4,2,0,2150,1
6,2,180,3680,1
2,2,370,2860,0
5,1.5,400,1270,1
4,1,1310,1900,1
2,2,0,3190,0
3,1,500,2040,1
2,1,0,1150,0
4,1,700,2430,1
4,2,0,2650,1
5,2,0,4290,1
4,2,0,2530,1
3,1.5,0,1360,1
3,2,0,2130,1
4,1,600,1510,1
3,1,430,1780,1
3,1,0,1590,1
4,2,0,2230,1
3,1,0,1360,1
3,1,220,1270,1
3,1.5,0,1360,1
3,1,0,1870,1
3,2,0,1940,1
5,2,1450,2440,1
4,2,0,3190,1
3,1.5,100,1530,1
1,1,0,1200,0
3,1,850,1160,1
3,1,530,1690,1
5,1.5,1050,1610,1
4,1.5,480,1280,1
2,1,0,900,0
3,1,500,1560,1
4,2,0,1680,1
4,2,0,2320,1
3,1,0,1710,1
3,1,1040,1710,1
5,1,990,1740,1
2,1,0,1150,0
4,1,770,2030,1
4,2,0,2970,1
3,1,380,1510,1
3,1,530,1690,1
3,2.5,0,1680,1
4,1.5,1130,1690,1
4,1,1000,2560,1
3,1,400,1400,1
3,2,0,1770,1
3,2,0,1940,1
5,2,720,1930,1
3,1,0,1520,1
4,2,0,1570,1
3,2,0,1530,1
4,2,0,2470,1
3,1,0,1200,1
3,1,0,1560,1
2,1,0,1460,0
5,1,1100,2540,1
2,1,0,1810,0
3,1.5,1250,4950,1
4,2,0,2210,1
3,2,0,1730,1
5,1,950,2680,1
3,1,350,2310,1
4,2,0,2160,1
4,2,0,2690,1
3,2,0,1570,1
3,1.5,1110,1960,1
3,1,0,1360,1
3,1,900,1400,1
3,1,0,1440,1
2,1,0,1767,0
4,1,1070,2470,1
3,1.5,0,1830,1
3,1,440,1250,1
3,1,460,2170,1
2,2,390,1280,0
4,1.5,0,1910,1
4,1,850,2360,1
3,1,0,880,1
4,1,800,2260,1
3,1,0,1440,1
3,1,0,1950,1
3,1,0,1460,1
4,1,420,2430,1
3,2,160,1380,1
2,1,280,1610,0
3,1,1510,2400,1
2,1,0,1220,0
2,1,380,1590,0
3,1.5,540,2130,1
4,1,420,1100,1
3,1,830,1350,1
2,1,0,1310,0
2,1,0,960,0
3,1,0,1080,1
3,1,0,1980,1
3,2,0,2030,1
3,2,0,2280,1
4,1,1120,1080,1
2,1,790,1660,0
3,1.5,250,1700,1
3,2,0,2890,1
4,2,0,3010,1
4,1,1260,2270,1
4,1,0,3460,1
4,1,1030,1590,1
2,1,0,750,0
2,1,0,1000,0
4,2,0,1250,1
4,2,0,1400,1
3,1,0,2400,1
1,1,0,1550,0
4,1,780,2690,1
3,1,690,1560,1
4,1.5,860,1840,1
3,1,0,1410,1
3,2,0,2310,1
3,1,0,1770,1
4,2,0,3900,1
1,1,0,1400,0
2,1,0,960,0
4,1,150,2090,1
2,1,0,1630,0
2,1,0,1280,0
4,2,0,2640,1
5,2,0,2080,1
3,2,0,2550,1
5,2,1240,4070,1
2,1,0,2280,0
2,1,500,2090,0
5,2,0,1620,1
3,1,750,1250,1
4,1,1500,2700,1
4,1.5,1380,2080,1
5,2,0,3550,1
4,1,1100,1330,1
4,1.5,0,1950,1
3,2,0,1720,1
4,2,0,1870,1
3,1,380,2070,1
2,1,830,1900,0
3,1,0,2040,1
3,1,0,1570,1
3,1,0,1420,1
3,2,0,2120,1
4,2,0,2320,1
7,1.5,1100,1240,1
3,2,0,2260,1
4,2,0,3240,1
7,1,800,1500,1
5,2,990,2550,1
3,1,0,1160,1
2,1,0,1670,0
3,1,320,1300,1
3,1,1200,1780,1
4,2,0,1930,1
3,1,1330,2030,1
2,1,0,1390,0
3,2,560,1790,1
4,1,1240,2250,1
3,1,0,1630,1
4,2,0,2670,1
3,1,0,1310,1
3,1,0,1450,1
4,1,760,1880,1
3,2,0,1830,1
3,1,0,1910,1
2,2,0,1310,0
4,2,0,2460,1
4,1.5,0,2050,1
4,1,0,1450,1
3,1,0,1400,1
5,1,1300,2850,1
4,2,0,3320,1
2,1,0,1020,0
3,1,760,2450,1
3,1,0,2950,1
3,2,810,3050,1
4,1,1000,2010,1
4,2,0,2120,1
3,1,0,1210,1
3,1,520,2020,1
4,2,0,1800,1
2,1,700,2054,0
3,1,630,1640,1
3,1,450,1460,1
3,1.5,0,1280,1
4,1.5,0,2790,1
4,2,0,1850,1
5,1,0,4180,1
2,1,0,1580,0
4,3,0,2200,1
4,1,1420,2840,1
3,2,0,2490,1
0,2,0,1500,0
2,1,0,1440,0
4,2,0,2900,1
3,2,0,1460,1
4,2,0,3220,1
3,1,0,1920,1
3,1,0,1360,1
4,1,830,1820,1
4,2,0,2330,1
2,1,0,1020,0
3,2,0,1260,1
4,2,0,1480,1
4,1,880,2120,1
3,1,570,1900,1
4,1,0,1600,1
3,1,1000,1720,1
4,1,0,1560,1
3,1,450,2520,1
2,1.5,0,2160,0
3,1,350,1550,1
2,1.5,200,1950,0
3,1,0,2040,1
4,2,0,2390,1
4,1,900,2820,1
3,1,0,1746,1
3,2,0,1670,1
4,1,0,1730,1
3,1,0,2510,1
3,2,0,1790,1
5,1,2220,2720,1
4,2,0,1440,1
3,1,440,2120,1
2,1,0,1250,0
4,1,770,1040,1
3,1,0,1310,1
3,1,0,2050,1
4,1.5,0,1490,1
3,1,1500,2350,1
4,1,960,2140,1
4,2,0,1910,1
3,2,140,2850,1
4,1,750,1970,1
3,2,0,1670,1
4,1,660,2370,1
3,1,570,2030,1
3,1,0,1190,1
3,1,0,1480,1
3,2,0,2600,1
2,1,0,1740,0
3,2,0,1760,1
2,1,0,1090,0
4,1,530,2310,1
4,1.5,180,1950,1
5,1,970,2050,1
2,1.5,0,1480,0
3,2,0,1670,1
2,1,0,1330,0
2,2,0,1360,0
4,2,0,2640,1
4,1,0,1920,1
5,1.5,1000,5500,1
5,1,792,2040,1
2,1,0,1360,0
3,1,850,1520,1
3,1,0,1980,1
4,2,1420,2830,1
4,2,0,1770,1
3,1,0,1270,1
5,1,1200,2440,1
3,1,480,1210,1
2,1,220,1460,0
3,1,0,1450,1
3,2,0,2020,1
4,2,0,1960,1
4,2,0,2520,1
3,1,1280,1620,1
4,2,400,2110,1
4,2,0,2030,1
2,1.5,350,1710,0
3,1,0,1170,1
4,2,680,2910,1
2,1,900,2040,0
4,2,0,1800,1
2,1,0,1400,0
3,1,860,2550,1
4,1,510,1980,1
5,1,1160,2630,1
4,2,0,2090,1
3,1,0,2120,1
3,1,400,1320,1
3,1.5,0,2300,1
5,1,1040,2890,1
4,1,1000,2180,1
4,1,730,1590,1
3,2,0,1450,1
4,2,1000,2170,1
3,1,0,1630,1
4,1,750,1820,1
3,1,600,2080,1
4,1,400,2040,1
4,1,1310,2220,1
3,2,0,1460,1
3,1,1260,1360,1
4,2,0,2560,1
2,1,0,1290,0
4,2,0,3010,1
3,1,0,1600,1
3,1.5,0,1450,1
3,2,0,1870,1
3,2,0,1370,1
4,1,0,1370,1
4,1,980,1175,1
7,1,2070,1440,1
2,1.5,0,1670,0
4,2,0,2320,1
4,1,540,1550,1
1,1,0,1330,0
4,2,0,2360,1
4,1,1090,2020,1
3,1,720,1990,1
4,2,0,2840,1
4,2,0,1780,1
3,1,0,960,1
2,1,0,1380,0
7,3,4130,4850,1
4,2,0,2230,1
4,2,0,2560,1
2,1,0,970,0
3,1,0,980,1
4,1.5,0,2320,1
3,1,0,1420,1
4,2,0,3730,1
3,1,0,1720,1
4,2.5,0,2580,1
2,1,0,990,0
3,1,0,1320,1
4,1,0,1610,1
3,1,0,1230,1
2,1,360,1660,0
3,1,0,1920,1
3,1,0,1240,1
3,1,620,2260,1
4,2,0,3470,1
3,1,0,1270,1
1,1,0,1110,0
4,2,0,2010,1
4,2,0,2100,1
4,2,0,2910,1
3,1.5,0,1470,1
5,2,0,1880,1
2,1,0,940,0
2,1,360,1040,0
2,1,0,1340,0
4,2,0,3160,1
2,1,790,1850,0
3,2,0,1960,1
4,2,0,2180,1
5,1.5,300,1950,1
4,1,500,2010,1
3,1,270,1710,1
3,2,0,2820,1
3,2,0,2090,1
3,1,550,1780,1
5,1.5,1360,1830,1
3,2,0,1550,1
6,1.5,0,1720,1
3,1,0,1650,1
4,1,1520,2560,1
3,2,0,2300,1
2,1,410,2830,0
2,1,0,2390,0
1,1,0,1470,0
3,1,0,1330,1
4,1.5,0,2920,1
4,1,1220,2350,1
4,2,0,1690,1
4,2,0,3150,1
1,1,0,1280,0
4,1,470,2190,1
3,1,1460,2390,1
3,1,1460,2390,1
3,1,0,1290,1
2,1,360,1140,0
1,1,0,1470,0
3,2,500,1930,1
3,1,450,2470,1
3,1,0,1600,1
3,2,0,1650,1
3,3,0,1430,1
3,2,0,2290,1
3,2,0,1370,1
4,2,0,2500,1
3,2,0,2300,1
4,2,0,2555,1
3,1,550,2460,1
3,1,500,1440,1
2,1,0,1620,0
3,1,0,2900,1
5,1,800,1880,1
4,1,750,1540,1
4,2,0,1900,1
4,2,990,2280,1
3,2,0,1650,1
3,1,670,1970,1
3,1,0,1780,1
3,2,0,1430,1
4,2,0,2270,1
4,1,510,1650,1
3,1.5,0,1310,1
4,1.5,1360,3210,1
3,1,0,920,1
2,1,0,2090,0
3,2,0,1670,1
3,2,0,1790,1
3,1,470,1360,1
3,1,0,1200,1
2,1,400,1330,0
2,1,0,870,0
5,1,670,1720,1
6,3,1650,3930,1
4,1.5,130,1530,1
3,1,0,2000,1
4,2,0,2050,1
3,1,0,1080,1
4,2,0,2130,1
3,1,0,1850,1
3,1,930,1680,1
3,1,490,1910,1
3,1,0,1350,1
3,1,600,1040,1
4,1,0,1720,1
4,2,0,3860,1
8,2,600,2170,1
3,1.5,0,1820,1
3,2,0,2400,1
2,1.5,0,1130,0
3,1,240,1330,1
3,1,0,1940,1
5,1,1190,2750,1
2,1,0,1130,0
5,1.5,990,1610,1
2,1,0,1100,0
5,2,0,2460,1
2,1.5,0,1110,0
3,1,1260,2220,1
3,1,0,2100,1
3,1,0,1080,1
4,1,0,1510,1
3,2,0,2315,1
4,1,0,1800,1
3,2,0,2440,1
2,1,300,1730,0
4,2,0,1240,1
4,2,250,1140,1
6,2,1030,1460,1
3,1,180,1170,1
4,1,0,1860,1
2,1,0,1410,0
4,2,0,3440,1
5,2,0,2474,1
5,1,780,1640,1
4,1,1130,1800,1
3,1.5,0,1720,1
4,2,0,3150,1
3,1,490,1530,1
5,2,810,1460,1
3,1,0,2040,1
3,1,360,2330,1
3,1,360,2330,1
3,1,0,2020,1
4,2,0,2330,1
4,2,0,3530,1
4,2,0,1990,1
3,2,0,1780,1
4,1,800,1800,1
3,1,0,1500,1
3,1.5,500,1850,1
3,1,400,1880,1
3,1.5,0,1980,1
2,1,900,2090,0
3,1,960,1820,1
2,1,0,1430,0
3,2,1190,2990,1
4,2,0,2340,1
4,2,0,2010,1
3,1.5,0,2270,1
2,1,1000,1940,0
4,2,0,2040,1
4,1,550,2300,1
4,1,0,1350,1
5,1,0,1780,1
3,2,0,1360,1
3,1,200,1950,1
2,1,650,1370,0
3,1,0,1370,1
4,2,0,3590,1
4,2,0,2140,1
3,1,0,1490,1
3,1,0,2760,1
3,1,800,2560,1
4,1,450,1810,1
3,1,0,1100,1
3,1,310,1670,1
3,1,310,1670,1
3,1,0,1060,1
4,2,0,1450,1
2,1,0,1800,0
4,2,0,2190,1
4,1,1290,1970,1
3,2,300,1350,1
3,1,0,1660,1
3,1,640,2900,1
3,1,0,1390,1
4,1,1250,1470,1
3,1,0,1750,1
4,2,0,2220,1
3,1,0,1950,1
5,2,0,2000,1
3,2,0,2070,1
3,1.5,0,1780,1
4,2,0,2020,1
4,1,0,2520,1
2,1,0,1090,0
5,1,130,1790,1
3,1,0,1680,1
2,2,580,2390,0
4,1,1580,3674,1
2,1,0,1030,0
5,1,1000,1590,1
4,1.5,0,2250,1
3,2,0,2860,1
3,1,0,900,1
5,2,1630,1870,1
3,1,0,1210,1
3,1,0,1160,1
2,1,0,1060,0
3,2,0,2660,1
4,2,0,2765,1
3,1,0,1460,1
3,1,430,2010,1
3,1.5,0,1070,1
4,2,0,2560,1
3,2,0,1640,1
5,1,0,1600,1
3,3,0,1690,1
4,2,0,2280,1
4,2,0,2070,1
3,1,0,1320,1
3,1.5,0,1290,1
4,2,0,2950,1
3,1,1210,1940,1
2,1,1090,1830,0
3,1.5,280,1480,1
3,1.5,0,1280,1
4,2,0,2110,1
3,2,270,1300,1
3,2,0,1780,1
3,1,0,1610,1
4,2,0,2940,1
5,2,0,2970,1
2,1,0,1030,0
2,1,0,1170,0
4,1,0,1410,1
3,1,450,1800,1
3,1.5,0,1360,1
3,1,0,1170,1
3,1,0,1480,1
4,1,1130,3190,1
4,2,0,2000,1
3,2,0,2180,1
3,1,500,1740,1
3,1,500,1740,1
3,2,0,1810,1
3,1,0,1220,1
3,1,610,3280,1
2,1.5,0,1850,0
4,2,0,2990,1
3,1,0,1620,1
3,2,0,2240,1
4,2,0,2440,1
2,1,0,1350,0
3,1,0,870,1
3,1,0,1180,1
3,1,0,2280,1
3,1,500,2080,1
4,1,940,1800,1
4,1,1000,2050,1
3,1.5,0,1610,1
2,1,0,2090,0
3,1,1190,2460,1
2,1,0,1750,0
2,1,0,1750,0
3,1,140,1650,1
4,2,0,3230,1
5,1,1100,2110,1
4,2,0,1920,1
4,1,590,1780,1
4,1,600,1880,1
3,1,0,1570,1
5,2,1590,2580,1
2,1,670,920,0
3,1,0,1660,1
4,2,0,3010,1
4,2,0,1160,1
1,1,0,1090,0
3,1,540,1220,1
3,1,0,1570,1
5,1.5,90,1250,1
4,1,670,2060,1
3,1,0,1400,1
3,1,0,2050,1
5,1,1200,3180,1
5,1,1220,2200,1
4,2,0,1510,1
3,1,480,1870,1
4,2,920,3750,1
4,1.5,1010,1560,1
4,1,0,1060,1
3,1,530,3370,1
2,1.5,0,830,0
4,1,720,2240,1
4,2,0,1540,1
3,1,960,1190,1
3,1.5,900,2090,1
3,1,0,1710,1
3,2,0,3250,1
3,1,0,2410,1
4,1,700,1690,1
3,1,0,2310,1
2,1,0,1080,0
5,2,530,2100,1
3,3,0,2920,1
3,1,0,1880,1
4,1,0,2600,1
5,1,200,1990,1
4,1,1120,1580,1
3,2,0,2170,1
4,1,810,1110,1
3,1,1400,2800,1
3,2,0,1690,1
3,1.5,0,2240,1
2,1,600,1090,0
4,1.5,700,1740,1
3,1,530,2310,1
4,1,1140,2070,1
3,1,0,2080,1
3,1,0,1210,1
4,2,0,2770,1
2,1,0,1250,0
4,2,870,1570,1
3,2,380,1550,1
3,1.5,640,1240,1
3,1,0,1660,1
3,2,0,2000,1
3,2,460,3080,1
3,1,760,1410,1
4,1.5,290,1690,1
4,2,1430,3800,1
3,1,1190,1620,1
3,1.5,0,1020,1
5,3,0,1580,1
2,1,0,2060,0
2,1,0,1530,0
4,2,1590,3520,1
3,1,650,2400,1
4,1,1180,1680,1
6,2,0,1390,1
7,2,1790,1890,1
3,3,0,1320,1
3,2,0,2050,1
5,2,0,2240,1
4,2,0,1940,1
3,2,0,1720,1
5,1,440,2420,1
2,3,50,1480,0
3,1,400,2140,1
2,1,730,1510,0
4,1,1260,1880,1
4,2,0,1740,1
3,1,0,1310,1
4,1,1000,2240,1
4,2,0,2510,1
4,2,0,2690,1
2,1,0,1680,0
3,1,1220,2140,1
4,1.5,0,1420,1
4,2,0,2580,1
4,1.5,0,1370,1
3,1,0,2420,1
4,1,440,1620,1
5,2,0,2020,1
2,1,0,1660,0
3,1,0,2610,1
4,2,840,3620,1
3,1,0,1800,1
6,1.5,0,1570,1
3,1,0,1120,1
4,2,0,1862,1
3,1,300,1040,1
4,2,0,2350,1
4,2,80,3100,1
3,1,390,1760,1
5,1,1020,2820,1
4,1,600,1750,1
5,1,370,1580,1
3,1,480,1500,1
2,1,0,1520,0
2,1,0,1430,0
4,1,800,1760,1
3,1,0,1450,1
4,2,0,2500,1
2,1,420,1160,0
3,2,0,2110,1
3,1,520,1940,1
3,2,0,1860,1
3,1.5,480,2760,1
3,1.5,0,1560,1
3,1,0,1850,1
3,1,500,1840,1
3,2,0,1930,1
4,1.5,0,950,1
4,2,0,2050,1
3,1,300,1610,1
3,1,0,2370,1
3,2,440,1360,1
3,1,0,1390,1
3,1,0,1240,1
3,1,0,1640,1
5,2,450,2500,1
3,1,0,1500,1
4,1,850,1540,1
4,1,850,1540,1
3,1.5,0,1410,1
3,1.5,0,1630,1
4,1,1000,2440,1
3,1,0,1450,1
4,2,1330,3240,1
2,1,0,1010,0
4,1,0,1860,1
4,1,930,2060,1
4,2,0,2300,1
4,2,0,1780,1
3,1,0,1300,1
5,2,1180,3240,1
4,1,500,1710,1
2,1,100,2550,0
4,2,0,3950,1
4,2,310,1560,1
4,2,0,2830,1
2,1,0,2250,0
4,1,1740,4210,1
3,2,540,2390,1
4,1,820,2030,1
2,3,0,1352,0
3,2,0,1470,1
2,1,0,2260,0
2,1,0,1090,0
4,2,0,2390,1
3,2,0,2570,1
3,1.5,0,1330,1
4,1.5,1070,1150,1
3,1,0,1470,1
3,2,0,2770,1
3,1,1330,1560,1
5,2,0,1610,1
3,2,0,2040,1
5,1,1400,2250,1
3,1,0,1550,1
4,2.5,0,2710,1
3,1,0,1690,1
2,1,0,1440,0
3,2,0,1550,1
4,2,0,2470,1
4,2,0,3400,1
4,1,0,2760,1
4,1,0,1460,1
3,1.5,180,1760,1
3,2,480,1610,1
2,1,380,1970,0
3,2,0,1960,1
5,2,0,1610,1
4,2,0,1200,1
4,1,1070,2760,1
3,1,330,1480,1
3,1,450,1820,1
4,1.5,180,1790,1
2,1,0,790,0
2,1,1010,1270,0
3,1,0,1410,1
2,1,180,1240,0
3,2,1100,2540,1
3,2,0,1440,1
4,2,0,1240,1
3,2,0,1790,1
3,1,890,2540,1
4,1,750,2300,1
3,1.5,520,930,1
3,1.5,0,2590,1
5,1,700,1920,1
3,1,0,2270,1
3,1,380,1780,1
4,1,480,1650,1
5,1,1110,2380,1
4,2.5,700,3780,1
3,2,0,4030,1
3,1,600,1930,1
3,3,0,1520,1
3,3,0,1670,1
2,1,0,970,0
5,1.5,1500,2040,1
3,1,0,1850,1
3,1,680,1320,1
3,1,840,1890,1
3,2,0,2010,1
4,1,1910,1980,1
3,2,0,1270,1
2,1,0,1250,0
3,2,0,3250,1
4,2,0,3540,1
3,1,330,2270,1
3,1,430,2210,1
4,1,830,1390,1
4,1,670,2120,1
4,2,0,2340,1
3,2,0,2440,1
3,1,0,1380,1
3,1.5,200,2090,1
4,2,1360,3070,1
2,1,0,2110,0
2,1.5,0,1780,0
4,1.5,0,1670,1
2,1,0,740,0
3,1,840,1770,1
4,2.5,0,1680,1
3,1.5,0,3730,1
3,3,0,1380,1
3,1,0,1450,1
3,1.5,0,1310,1
3,2,360,1300,1
3,1,0,1950,1
4,2,830,1770,1
4,2,0,2580,1
4,1,0,1460,1
3,1,300,1710,1
3,1,290,1900,1
4,2,0,3350,1
4,2,0,3350,1
4,1,0,1570,1
3,1,0,1650,1
3,1,570,1750,1
5,1,0,1760,1
4,1,520,1650,1
2,1,800,1690,0
4,1.5,0,1440,1
3,1,0,1400,1
3,1,900,1640,1
2,2,0,1420,0
2,1.5,0,1730,0
4,1,880,1500,1
2,2,0,1610,0
3,1,470,1430,1
10,1,2090,2730,1
3,2,0,1830,1
4,1,0,1880,1
2,1,700,1650,0
4,2,0,2790,1
5,2,600,2750,1
3,2,0,2910,1
3,1,0,1310,1
3,2,730,3740,1
2,1,0,2315,0
4,1,1000,1890,1
3,1,750,1850,1
3,1,0,1710,1
3,2,0,2480,1
4,2,0,2200,1
1,1,0,1900,0
2,1,150,1290,0
3,1,150,1220,1
3,1.5,640,1660,1
3,3,0,1439,1
3,1,360,1550,1
3,1,0,1730,1
3,1.5,0,1360,1
3,2,620,1540,1
3,1,1040,1410,1
3,1,0,1200,1
3,2,0,2060,1
3,1,0,1830,1
3,1,800,1730,1
3,1,0,1010,1
3,1,830,2090,1
4,2,970,2540,1
3,2,0,1300,1
4,2,0,2040,1
3,2.5,650,2010,1
2,1,0,1240,0
4,2,0,3030,1
3,1,0,1460,1
3,1,480,1190,1
3,1,0,1710,1
3,1,170,2090,1
4,1,700,2120,1
2,1,700,1970,0
4,1,1270,3290,1
3,2,0,1230,1
4,1,1020,1770,1
3,1,0,2100,1
3,1.5,0,1830,1
3,2,0,2530,1
3,1,0,2940,1
3,1,0,1520,1
2,1,0,1150,0
4,1,0,1430,1
4,1.5,0,1430,1
3,3,0,1480,1
2,1,0,1360,0
3,1,430,1730,1
4,1,620,2000,1
2,1,500,1660,0
3,3,0,1320,1
3,1,680,2090,1
3,1,0,1450,1
3,1.5,0,3880,1
6,1,790,2080,1
4,1.5,650,1740,1
3,1,0,1770,1
3,1,900,1320,1
2,1,0,1330,0
3,2,0,2160,1
3,2,0,1470,1
3,1,0,1870,1
4,1,1220,2670,1
3,1.5,0,1640,1
3,1,830,1460,1
3,1,0,1820,1
4,2,0,2220,1
3,2,900,1500,1
3,1,0,1860,1
3,1,0,1230,1
2,1,0,1550,0
3,1,780,2270,1
3,1,0,1300,1
4,1,1270,2010,1
4,2,0,1860,1
3,2,0,1650,1
4,1,1450,2900,1
4,2,0,3040,1
3,2,0,1690,1
4,2,0,3010,1
4,1,2250,3540,1
3,1,380,1530,1
3,1.5,290,2070,1
4,1,0,1750,1
4,1,770,2210,1
4,1.5,910,1560,1
3,1,0,1660,1
2,1,0,1290,0
5,2,0,2740,1
4,1,1360,2930,1
2,1,0,740,0
3,1,0,1630,1
4,1,0,1250,1
4,1,840,1940,1
3,1,0,3030,1
4,2,0,3830,1
2,1,1390,2060,0
3,1,0,1370,1
4,2,0,3110,1
2,1,800,2440,0
3,1,800,1890,1
4,2,0,2870,1
5,2.5,0,2240,1
3,2,0,2390,1
4,1.5,820,1380,1
3,1.5,1060,1340,1
3,2,0,1220,1
3,1,720,2060,1
2,1,0,1890,0
3,2,0,1930,1
4,2,0,4390,1
3,2,0,2190,1
5,2,0,4440,1
2,3,0,1290,0
4,1,960,1830,1
3,1.5,0,1930,1
3,1,0,1960,1
3,2,0,2620,1
3,2,0,399,1
4,2,0,1570,1
2,1,0,920,0
3,1.5,520,1330,1
2,1,0,1890,0
3,2,0,1520,1
4,1.5,0,2090,1
4,2,0,3400,1
4,2,0,2080,1
2,3,0,1430,0
4,2,0,2000,1
3,2,0,1320,1
4,2,0,3320,1
3,1,0,2060,1
6,1.5,760,1300,1
4,2,0,3600,1
3,1.5,770,1570,1
6,1,1340,2030,1
4,2,0,2330,1
4,1.5,790,1700,1
3,1,620,2750,1
4,2,0,2290,1
4,2,740,3550,1
3,1.5,0,1500,1
5,1,920,2220,1
4,1.5,1100,2400,1
3,1,580,1510,1
4,1,1150,2220,1
3,1,270,2200,1
3,2,60,2415,1
4,2,0,3450,1
3,2,210,1160,1
2,1,200,1270,0
4,2,0,1640,1
3,1,0,1768,1
3,1,740,1550,1
2,2,0,2030,0
4,1.5,960,2000,1
3,2,1450,1950,1
2,1,0,1420,0
4,2,0,3260,1
2,2,90,1470,0
2,2,0,1250,0
3,1,0,1320,1
3,1,0,2510,1
4,2,0,2990,1
3,1.5,300,2990,1
4,2,0,1870,1
3,2,930,2000,1
3,1,380,1280,1
4,2,900,3240,1
4,2,0,2600,1
4,2,1120,3620,1
3,2,0,3480,1
4,1,0,2000,1
6,2,1350,2360,1
3,2,0,1720,1
2,1,1000,2880,0
4,1,910,1450,1
3,2,0,1540,1
4,1.5,0,1480,1
3,1,0,3120,1
4,1.5,360,1680,1
3,1,0,1530,1
2,1,420,1370,0
4,2,0,2901,1
3,2,0,1360,1
4,2,680,3240,1
4,2,0,1170,1
3,1,0,1050,1
3,1,1310,2330,1
4,2,0,2980,1
3,2,0,2415,1
5,2,0,1690,1
2,1,360,1670,0
4,1,870,1980,1
4,2,0,3120,1
1,1,100,1440,0
4,1.5,0,1320,1
3,1,240,2090,1
4,2,0,2720,1
5,1.5,530,2730,1
3,1,0,1580,1
2,2,0,1490,0
2,1,460,2590,0
3,2,0,1630,1
4,1,1150,2800,1
5,1,2240,4320,1
3,2,0,3530,1
4,1,640,1500,1
3,1,0,1300,1
3,2,330,2990,1
4,1,500,1460,1
3,1,0,1340,1
3,1,510,1640,1
3,1,940,1520,1
2,1,0,1040,0
4,1,0,1480,1
3,1,0,1170,1
4,2,0,2050,1
4,2,0,2960,1
3,1,2160,3430,1
5,1,740,1200,1
2,1,0,1320,0
4,2,0,3520,1
4,1,1000,2560,1
3,1,0,1270,1
3,2,0,1570,1
5,1,750,2160,1
3,2,0,2810,1
3,2,0,2020,1
3,2,0,2480,1
3,2,0,1150,1
3,1,0,1530,1
3,1,580,1740,1
3,1,540,1620,1
3,1.5,0,1460,1
3,2,250,1570,1
3,1,0,1660,1
3,2,0,2200,1
3,1,0,2230,1
3,1,670,1300,1
4,2,0,3940,1
3,2,0,1090,1
3,2,800,2340,1
4,2,0,3360,1
3,2,0,2560,1
3,1,0,1770,1
3,2,0,1940,1
4,2,0,1890,1
4,2,200,3150,1
2,1,0,1120,0
4,2,990,2390,1
4,1.5,0,1810,1
3,1,560,1540,1
1,1,720,1440,0
3,1,460,1910,1
4,2,0,1960,1
5,1.5,970,2100,1
4,2,0,2270,1
3,1,700,1290,1
3,1,450,1550,1
3,1,380,1460,1
4,1,0,2130,1
5,1,0,1210,1
3,2,0,2320,1
3,1,0,1730,1
2,1,0,980,0
2,1,0,1440,0
3,1,590,2280,1
4,2,540,3340,1
3,1,0,2010,1
4,1,1760,2540,1
3,1.5,200,1330,1
3,1,0,960,1
2,1,0,1810,0
4,2,0,3310,1
4,2,770,1940,1
4,1.5,0,2030,1
4,1,0,1850,1
2,1,200,1030,0
5,1,894,1540,1
3,1.5,0,1750,1
4,2,0,2730,1
3,1,0,2520,1
5,2,0,2370,1
4,2,0,2230,1
3,1,420,1660,1
4,1,990,1560,1
2,1.5,700,2020,0
3,1,0,1340,1
4,1,600,2390,1
4,2,0,1790,1
4,2,0,1860,1
3,1,0,2210,1
3,2,0,1810,1
2,1,500,1400,0
2,1,500,1400,0
4,2,0,1870,1
3,1.5,960,1140,1
3,2,0,3510,1
4,2,0,1610,1
3,2,0,2920,1
2,1,0,1350,0
3,1,1190,2420,1
4,1,600,1450,1
4,2,1290,3440,1
2,1,0,1620,0
2,1,0,1620,0
2,1,500,1810,0
3,1,0,1310,1
4,2,0,2270,1
3,2,900,2950,1
4,2,0,2150,1
3,1,0,1380,1
4,2,0,2190,1
4,1,900,1400,1
5,1,1440,3230,1
3,2,0,2060,1
3,2,0,1120,1
3,1,0,1870,1
6,1,1600,2790,1
4,2,0,1920,1
2,1,990,2070,0
4,2,0,2170,1
3,1,580,2460,1
4,2,400,2260,1
3,1,310,1960,1
3,1.5,510,1410,1
4,1,1060,1590,1
3,1,700,1410,1
2,1,130,1600,0
4,2,0,2050,1
3,1,0,1815,1
3,1,0,1260,1
3,2,0,2420,1
2,2,0,1140,0
2,1,480,1160,0
3,1,0,1200,1
3,1,0,1200,1
4,2,0,2650,1
5,2.5,0,4050,1
4,2,0,2200,1
3,2,0,2500,1
4,1.5,0,1630,1
5,1,1010,2080,1
3,2,0,1870,1
3,1,1320,3100,1
4,1,840,2060,1
3,1,0,1850,1
5,1,1100,1690,1
4,1,700,2140,1
2,1,0,1570,0
3,1,0,1340,1
4,2,0,3410,1
